,Asterionellopsis,Cerataulina,Ceratium,Chaetoceros,Corethron,Coscinodiscus,Cylindrotheca,DactFragCerataul,Dactyliosolen,Dictyocha,Dinobryon,Dinophysis,Ditylum,Ephemera,Eucampia,Euglena,Gonyaulax,Guinardia,Guinardia_flaccida,Guinardia_striata,Gyrodinium,Hemiaulus,Laboea,Lauderia,Leptocylindrus,Licmophora,Myrionecta,Odontella,Paralia,Phaeocystis,Pleurosigma,Prorocentrum,Pseudonitzschia,Pyramimonas,Rhizosolenia,Skeletonema,Stephanopyxis,Thalassionema,Thalassiosira,Thalassiosira_dirty,bad,ciliate_mix,clusterflagellate,detritus,dino30,kiteflagellates,mix,mix_elongated,pennate,tintinnid
2016-06-20T03:52:01Z,3.28169234556,14.2206668308,0.36463248284,16.4084617278,0.729264965681,0.0,9.48044455385,3.28169234556,5.83411972545,0.0,10.2097095195,0.729264965681,0.0,0.36463248284,1.45852993136,0.0,0.0,2.91705986272,0.729264965681,0.729264965681,1.45852993136,21.5133164876,0.729264965681,0.0,66.363111877,0.36463248284,6.19875220829,0.0,0.36463248284,2.18779489704,0.0,4.74022227693,0.36463248284,10.2097095195,2.91705986272,82.4069411219,0.0,0.36463248284,4.74022227693,1.8231624142,0.0,9.48044455385,1.45852993136,89.6995907788,88.9703258131,4.01095731125,1371.74740045,174.658959281,1.8231624142,0.36463248284
2016-06-20T04:15:13Z,4.95157437235,14.4738327807,1.52356134534,17.9018458077,1.142671009,0.0,9.52225840837,5.71335504502,5.33246470869,0.0,11.0458197537,0.76178067267,0.0,0.380890336335,1.52356134534,0.0,0.0,2.66623235434,0.0,0.0,1.90445168167,18.6636264804,1.142671009,0.0,73.5118349126,0.380890336335,3.42801302701,0.0,0.0,1.142671009,0.380890336335,5.71335504502,1.142671009,13.3311617717,6.47513571769,84.17676433,0.0,0.380890336335,5.33246470869,0.76178067267,0.76178067267,10.6649294174,3.80890336335,105.506623165,92.9372420657,6.47513571769,1525.08490669,212.155917339,1.142671009,2.66623235434
2016-06-20T04:37:53Z,7.15134617387,11.9189102898,2.38378205796,23.0432265603,0.794594019319,0.0,9.53512823183,4.76756411592,5.56215813523,0.39729700966,13.1108013188,1.19189102898,0.0,0.0,1.58918803864,0.0,0.0,1.9864850483,0.0,0.0,1.9864850483,23.0432265603,0.794594019319,0.0,101.310737463,0.39729700966,6.75404916421,0.0,0.0,2.78107906762,0.0,1.9864850483,0.794594019319,15.0972863671,5.16486112558,111.243162705,0.0,0.0,5.95945514489,1.9864850483,0.0,8.74053421251,2.78107906762,112.832350743,107.667489618,7.54864318353,1787.83654347,227.253889525,0.39729700966,1.58918803864
2016-06-20T05:01:06Z,9.33725421328,14.2088651072,0.81193514898,20.704346299,0.0,0.40596757449,16.6446705541,10.5551569367,6.49548119184,1.21790272347,11.3670920857,0.81193514898,0.81193514898,0.0,1.21790272347,0.40596757449,0.0,2.02983787245,0.0,0.81193514898,2.84177302143,31.2595032357,0.0,0.0,110.829147836,0.0,7.30741634082,0.0,0.0,4.46564331939,0.0,5.68354604286,0.40596757449,14.2088651072,4.46564331939,105.145601793,0.0,0.81193514898,6.49548119184,0.40596757449,0.81193514898,15.0208002561,1.62387029796,125.038012943,123.008175071,6.08951361735,1817.92279857,241.550706822,0.81193514898,0.81193514898
2016-06-20T05:24:18Z,7.3394774727,18.7564424302,0.815497496966,24.8726736575,2.4464924909,0.0,11.009216209,5.70848247876,6.52397997573,0.815497496966,11.4169649575,0.815497496966,0.407748748483,0.0,1.22324624545,0.0,0.0,2.85424123938,0.407748748483,0.0,4.07748748483,24.0571761605,1.22324624545,0.0,101.121689624,0.815497496966,4.8929849818,0.407748748483,0.407748748483,4.48523623331,0.0,4.8929849818,0.0,14.6789549454,7.3394774727,116.616142066,0.0,0.815497496966,4.48523623331,3.26198998787,0.407748748483,12.640211203,2.03874374242,130.071850766,117.431639563,4.8929849818,1869.93576054,226.300555408,0.815497496966,1.63099499393
2016-06-20T05:47:29Z,8.14957678908,17.929068936,1.22243651836,22.41133617,2.85235187618,0.407478839454,12.6318440231,4.88974607345,7.74209794963,0.407478839454,9.7794921469,0.814957678908,0.0,0.0,1.22243651836,0.0,0.0,3.66730955509,0.407478839454,0.0,0.814957678908,30.9683917985,0.814957678908,0.0,105.537019419,0.407478839454,4.88974607345,0.0,0.0,4.07478839454,0.0,5.70470375236,0.0,13.446801702,3.66730955509,116.946426923,0.0,1.22243651836,5.2972249129,0.407478839454,0.407478839454,11.8168863442,2.03739419727,130.800707465,110.834244332,6.11218259181,1858.91846559,244.894782512,0.407478839454,1.62991535782
2016-06-20T06:10:46Z,11.6470072867,20.3822627518,1.24789363787,22.0461209356,1.66385818382,0.0,12.8949009246,7.48736182719,10.8150781948,0.83192909191,18.302440022,0.83192909191,0.415964545955,0.0,1.24789363787,0.0,0.0,3.7436809136,0.83192909191,1.24789363787,2.91175182169,30.3654118547,1.24789363787,0.0,106.90288831,0.415964545955,3.7436809136,0.0,0.0,3.7436809136,0.0,5.40753909742,1.66385818382,23.2940145735,4.15964545955,126.869186516,0.0,0.0,7.48736182719,1.66385818382,0.83192909191,9.98314910292,2.49578727573,138.932158349,104.823065581,8.3192909191,1895.96640046,252.490479395,0.83192909191,1.24789363787
2016-06-20T06:33:55Z,13.4796242316,25.2742954343,0.842476514475,27.3804867204,3.3699060579,0.421238257238,18.5344833185,7.16105037304,6.31857385856,0.421238257238,15.1645772606,0.842476514475,0.0,0.0,2.52742954343,0.421238257238,0.0,3.79114431514,0.842476514475,0.421238257238,3.79114431514,41.7025874665,0.0,0.0,122.580332856,0.0,6.31857385856,0.0,0.0,4.63362082961,0.0,7.16105037304,1.68495302895,17.2707685467,3.3699060579,144.484722233,0.0,0.421238257238,6.31857385856,0.421238257238,0.421238257238,13.9008624888,2.94866780066,147.85462829,100.67594348,11.3734329454,1866.08547956,291.918112266,0.842476514475,0.421238257238
2016-06-20T06:57:07Z,10.2187388795,29.2627522458,1.39346439266,41.8039317798,3.2514169162,0.0,19.0440133663,9.28976261773,9.75425074861,0.928976261773,13.4701557957,2.32244065443,0.928976261773,0.464488130886,0.464488130886,0.0,0.464488130886,4.18039317798,0.464488130886,0.928976261773,2.78692878532,46.4488130886,0.928976261773,0.0,144.455808706,0.0,10.2187388795,0.0,0.0,6.50283383241,0.928976261773,4.18039317798,0.0,26.9403115914,13.9346439266,177.434465999,0.0,0.464488130886,2.78692878532,2.78692878532,0.464488130886,20.9019658899,3.2514169162,134.237069826,91.5041617846,7.43181009418,1911.83314673,313.529488348,0.464488130886,0.928976261773
2016-06-20T07:15:55Z,20.6041556235,20.6041556235,0.0,13.736103749,0.0,0.0,13.736103749,0.0,13.736103749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.472207498,0.0,0.0,0.0,34.3402593726,0.0,0.0,116.756881867,0.0,6.86805187451,0.0,0.0,0.0,0.0,0.0,0.0,20.6041556235,6.86805187451,260.985971231,0.0,0.0,0.0,0.0,0.0,20.6041556235,0.0,212.90960811,89.2846743686,13.736103749,2005.47114736,315.930386227,6.86805187451,0.0
2016-06-20T07:20:18Z,12.1419976267,35.9200763125,1.51774970334,38.9555757191,3.03549940669,0.0,17.7070798723,6.07099881337,8.60058165228,0.0,12.6479141945,1.51774970334,0.505916567781,0.0,2.02366627112,0.0,0.0,2.52958283891,1.01183313556,0.0,3.54141597447,60.7099881337,1.01183313556,0.0,180.10629813,0.0,7.58874851672,0.0,0.0,2.02366627112,0.0,4.04733254225,1.51774970334,21.2484958468,12.6479141945,166.952467368,0.0,1.01183313556,3.03549940669,1.51774970334,0.505916567781,24.2839952535,1.51774970334,166.952467368,93.5945650395,10.6242479234,2212.37315091,337.44635071,4.04733254225,1.51774970334
2016-06-20T07:38:55Z,6.80751104462,20.4225331339,0.0,13.6150220892,6.80751104462,0.0,20.4225331339,13.6150220892,6.80751104462,6.80751104462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6525773123,0.0,0.0,149.765242982,0.0,6.80751104462,0.0,0.0,0.0,0.0,0.0,0.0,20.4225331339,27.2300441785,224.647864472,0.0,6.80751104462,13.6150220892,0.0,0.0,13.6150220892,0.0,176.99528716,102.112665669,13.6150220892,2688.96686262,340.375552231,0.0,0.0
2016-06-20T07:43:51Z,12.2519175995,32.6717802654,0.583424647596,50.1745196933,2.91712323798,0.0,25.0872598466,11.6684929519,19.2530133707,0.583424647596,18.6695887231,1.16684929519,0.583424647596,0.0,1.75027394279,0.0,0.0,4.08397253317,1.16684929519,1.16684929519,7.58452041875,56.5921908168,1.75027394279,0.0,205.948900602,0.583424647596,5.25082182837,0.0,0.0,7.00109577116,0.0,4.08397253317,0.583424647596,22.7535612563,12.2519175995,214.700270315,0.0,0.0,5.25082182837,3.50054788558,0.0,23.3369859039,4.66739718077,184.36218864,122.519175995,9.33479436154,2510.47625861,403.729856137,0.583424647596,1.16684929519
2016-06-20T08:01:28Z,23.6492723982,9.45970895928,4.72985447964,66.217962715,0.0,4.72985447964,47.2985447964,4.72985447964,23.6492723982,0.0,4.72985447964,0.0,0.0,0.0,0.0,0.0,0.0,9.45970895928,0.0,0.0,0.0,47.2985447964,0.0,0.0,156.085197828,4.72985447964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3791268778,14.1895634389,184.464324706,0.0,0.0,0.0,0.0,0.0,18.9194179186,4.72985447964,122.976216471,85.1373806335,9.45970895928,2814.26341539,402.03763077,4.72985447964,0.0
2016-06-20T08:06:44Z,23.7771840087,63.1972522335,2.5028614746,61.9458214962,2.5028614746,0.625715368649,20.6486071654,15.0171688476,14.3914534789,1.2514307373,19.3971764281,3.12857684324,0.0,0.0,5.00572294919,0.0,0.625715368649,9.38573052973,0.625715368649,1.2514307373,5.00572294919,58.817244653,0.625715368649,0.0,173.323157116,0.625715368649,7.50858442379,0.0,0.0,2.5028614746,0.0,7.50858442379,0.625715368649,26.2800454833,10.0114458984,250.911862828,0.0,0.625715368649,6.25715368649,4.38000758054,0.625715368649,15.0171688476,3.75429221189,178.328880065,131.400227416,13.7657381103,2755.02476816,413.597858677,2.5028614746,0.625715368649
2016-06-20T08:24:09Z,17.7210566136,48.7329056873,4.43026415339,39.8723773805,4.43026415339,0.0,26.5815849204,8.86052830679,13.2907924602,0.0,8.86052830679,0.0,0.0,4.43026415339,0.0,0.0,0.0,4.43026415339,0.0,4.43026415339,0.0,84.1750189145,0.0,0.0,163.919773676,0.0,13.2907924602,0.0,0.0,4.43026415339,0.0,8.86052830679,0.0,8.86052830679,4.43026415339,199.361886903,0.0,0.0,22.151320767,4.43026415339,0.0,13.2907924602,8.86052830679,186.071094442,124.047396295,8.86052830679,3327.1283792,465.177736106,4.43026415339,0.0
2016-06-20T08:29:55Z,13.5934596153,57.9199583607,0.591019983272,46.0995586952,1.77305994982,0.591019983272,20.0946794313,9.45631973235,15.9575395483,0.591019983272,16.5485595316,2.36407993309,0.0,0.591019983272,4.13713988291,0.591019983272,0.0,5.31917984945,0.591019983272,1.77305994982,2.36407993309,41.9624188123,1.77305994982,0.0,150.710095734,0.0,5.91019983272,0.0,0.0,8.27427976581,1.18203996654,5.31917984945,1.77305994982,22.4587593643,10.6383596989,219.268413794,0.0,0.591019983272,6.50121981599,5.31917984945,0.0,17.1395795149,5.31917984945,177.305994982,128.25133637,14.7754995818,2864.67385892,342.200570315,1.77305994982,1.18203996654
2016-06-20T08:48:14Z,6.4742891008,58.2686019072,0.0,58.2686019072,12.9485782016,0.0,19.4228673024,19.4228673024,45.3200237056,0.0,25.8971564032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2686019072,0.0,0.0,142.434360218,0.0,12.9485782016,0.0,0.0,6.4742891008,0.0,6.4742891008,0.0,25.8971564032,6.4742891008,271.920142234,0.0,0.0,0.0,0.0,0.0,6.4742891008,6.4742891008,239.54869673,168.331516621,12.9485782016,3431.37322342,414.354502451,0.0,0.0
2016-06-20T08:53:08Z,12.5284571566,44.9885506986,2.27790130119,44.4190753733,3.41685195179,1.1389506506,22.2095376866,5.12527792769,11.9589818313,1.1389506506,16.5147844337,1.7084259759,0.0,2.27790130119,1.1389506506,0.0,0.0,6.83370390358,1.7084259759,0.0,3.41685195179,44.9885506986,0.569475325299,0.0,116.172966361,0.0,7.40317922888,0.0,0.0,3.41685195179,0.0,7.97265455418,1.7084259759,25.6263896384,9.11160520478,205.580592433,0.0,2.84737662649,5.12527792769,9.11160520478,0.569475325299,14.8063584578,4.55580260239,160.022566409,133.25722612,14.8063584578,2748.28791989,315.489330215,1.7084259759,2.84737662649
2016-06-20T09:11:55Z,17.5338430568,35.0676861135,8.76692152838,26.3007645851,0.0,0.0,8.76692152838,8.76692152838,17.5338430568,0.0,17.5338430568,8.76692152838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5338430568,0.0,0.0,70.1353722271,0.0,8.76692152838,0.0,0.0,0.0,0.0,0.0,8.76692152838,8.76692152838,0.0,157.804587511,0.0,0.0,8.76692152838,8.76692152838,0.0,8.76692152838,17.5338430568,184.105352096,122.736901397,17.5338430568,3498.00168982,341.909939607,0.0,8.76692152838
2016-06-20T09:16:19Z,10.9188690044,41.4917022169,1.63783035067,48.5889670698,4.36754760178,0.545943450222,14.740473156,15.2864166062,10.3729255542,0.545943450222,9.28103865377,1.63783035067,0.0,0.545943450222,2.72971725111,0.0,0.0,5.45943450222,1.09188690044,1.09188690044,4.913491052,49.13491052,1.63783035067,0.0,110.826520395,1.09188690044,10.3729255542,0.0,0.0,3.27566070133,1.63783035067,7.64320830311,2.72971725111,20.1999076582,3.27566070133,163.783035067,0.0,0.545943450222,6.00537795244,2.72971725111,0.545943450222,13.6485862556,4.913491052,170.334356469,126.112937001,18.5620773075,2808.33310794,294.80946312,2.72971725111,1.63783035067
2016-06-20T09:35:48Z,0.0,34.645610412,0.0,51.968415618,17.322805206,0.0,34.645610412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.322805206,0.0,0.0,0.0,51.968415618,0.0,0.0,69.291220824,0.0,0.0,0.0,0.0,0.0,0.0,17.322805206,0.0,17.322805206,0.0,207.873662472,0.0,0.0,0.0,17.322805206,0.0,0.0,0.0,190.550857266,86.61402603,17.322805206,3412.59262558,415.747324944,0.0,0.0
2016-06-20T09:39:31Z,15.6063192947,42.5137663544,2.15259576478,43.0519152956,3.22889364717,0.0,13.4537235299,10.2248298827,12.3774256475,0.538148941195,14.5300214123,2.15259576478,1.61444682359,0.0,1.61444682359,0.0,0.0,8.07223411793,0.538148941195,1.61444682359,2.69074470598,32.8270854129,0.0,0.0,114.087575533,0.538148941195,8.61038305913,0.0,0.0,5.38148941195,0.538148941195,1.61444682359,0.538148941195,23.1404044714,4.84334047076,182.432491065,0.0,0.0,6.99593623554,6.45778729434,0.538148941195,17.7589150594,2.69074470598,161.444682359,129.155745887,14.5300214123,2647.69279068,287.909683539,2.69074470598,0.538148941195
2016-06-20T09:59:01Z,0.0,60.949661759,0.0,40.6331078393,0.0,0.0,20.3165539197,0.0,0.0,0.0,20.3165539197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6331078393,0.0,0.0,60.949661759,0.0,20.3165539197,0.0,0.0,0.0,0.0,0.0,0.0,40.6331078393,0.0,264.115200956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.482093116,162.532431357,60.949661759,4307.10943097,325.064862715,0.0,0.0
2016-06-20T10:02:45Z,7.06370524225,36.2603535769,1.88365473127,26.3711662377,1.41274104845,0.470913682817,12.7146694361,9.41827365634,7.53461892507,0.470913682817,11.3019283876,1.41274104845,0.0,0.470913682817,2.35456841408,0.0,0.0,5.6509641938,1.41274104845,0.941827365634,2.8254820969,37.2021809425,0.0,0.0,88.0608586868,0.470913682817,5.18005051099,0.0,0.0,3.29639577972,1.41274104845,5.18005051099,0.0,12.7146694361,6.59279155944,137.977709065,0.0,0.470913682817,8.47644629071,4.23822314535,0.941827365634,11.7728420704,2.8254820969,141.745018528,120.082989118,8.47644629071,2308.88978685,274.071763399,2.35456841408,0.470913682817
2016-06-20T10:25:56Z,4.90825382871,25.7683326007,1.22706345718,26.5863749055,2.86314806675,0.409021152393,8.18042304785,6.95335959067,5.7262961335,0.409021152393,6.54433843828,2.04510576196,0.0,0.0,0.409021152393,0.0,0.0,4.49923267632,0.0,0.409021152393,0.818042304785,29.4495229723,0.409021152393,0.0,80.1681458689,0.409021152393,4.49923267632,0.0,0.0,1.22706345718,0.409021152393,3.68119037153,0.0,11.0435711146,2.45412691436,101.846266946,0.0,0.409021152393,5.7262961335,1.63608460957,0.0,6.95335959067,2.45412691436,101.437245793,81.3952093261,5.7262961335,1764.51725142,220.871422292,2.04510576196,0.818042304785
2016-06-20T10:49:08Z,3.27460343444,23.3315494704,2.86527800513,20.8755968945,2.04662714652,0.409325429305,11.0517865912,8.5958340154,11.8704374498,0.0,8.5958340154,2.45595257583,0.0,0.81865085861,2.04662714652,0.409325429305,0.0,6.54920686888,0.0,0.409325429305,0.0,23.7408748997,0.409325429305,0.0,69.1759975525,0.409325429305,2.04662714652,0.0,0.409325429305,3.68392886374,1.22797628791,2.45595257583,0.409325429305,13.9170645964,2.45595257583,121.569652504,0.0,0.0,9.00515944471,2.04662714652,0.81865085861,9.41448487401,1.22797628791,101.103381038,83.9117130075,6.54920686888,1792.84538035,209.983945233,2.04662714652,0.81865085861
2016-06-20T11:12:22Z,6.23698538222,24.9479415289,1.66319610193,19.1267551721,0.831598050963,0.0,6.6527844077,5.40538733126,9.56337758607,0.0,7.06858343318,1.24739707644,0.0,0.0,0.0,0.0,0.0,3.32639220385,0.415799025481,0.831598050963,0.0,23.284745427,1.66319610193,0.0,64.4488489496,0.0,2.49479415289,0.0,0.0,3.74219122933,0.415799025481,4.15799025481,0.415799025481,5.40538733126,2.91059317837,120.997516415,0.0,0.415799025481,4.5737892803,1.24739707644,0.415799025481,7.90018148415,0.831598050963,113.928932982,95.6337758607,6.23698538222,1862.36383513,216.631292276,0.831598050963,0.831598050963
2016-06-20T11:36:06Z,4.33745076721,34.265861061,0.433745076721,24.2897242964,2.60247046033,0.0,13.4460973784,8.67490153442,9.97613676459,0.433745076721,11.2773719948,0.433745076721,0.867490153442,0.0,0.433745076721,0.0,0.0,7.37366630426,1.30123523016,0.433745076721,1.73498030688,23.4222341429,1.30123523016,0.0,81.1103293469,0.433745076721,2.60247046033,0.0,0.0,3.46996061377,1.30123523016,3.46996061377,1.30123523016,9.54239168787,4.77119584393,132.2922484,0.0,0.0,6.93992122754,3.03621553705,0.433745076721,9.10864661114,3.46996061377,111.472484717,87.6165054977,8.2411564577,1885.48984851,254.174614959,2.16872538361,0.433745076721
2016-06-20T11:58:45Z,4.89171294724,30.2396800375,0.889402354044,20.456254143,2.22350588511,0.444701177022,12.0069317796,7.55992000938,13.3410353107,0.889402354044,9.33872471746,2.22350588511,0.0,0.444701177022,1.33410353107,0.0,0.0,5.33641412427,0.444701177022,0.0,1.77880470809,34.2419906307,0.444701177022,0.0,71.5968895006,0.889402354044,2.22350588511,0.0,0.0,3.11290823915,0.444701177022,3.55760941618,0.444701177022,9.78342589449,5.33641412427,138.302066054,0.0,0.0,8.89402354044,2.22350588511,0.444701177022,8.44932236342,2.66820706213,113.843501318,112.06469661,6.22581647831,2168.36293916,245.919750893,1.77880470809,0.444701177022
2016-06-20T12:21:58Z,6.53141048609,28.924817867,0.466529320435,26.1256419443,0.933058640869,0.466529320435,9.79711572913,6.53141048609,12.5962916517,0.466529320435,8.39752776783,1.3995879613,0.0,0.0,2.33264660217,0.0,0.0,3.73223456348,1.3995879613,0.0,1.3995879613,22.3934073809,0.466529320435,0.0,79.7765137943,0.466529320435,2.79917592261,0.0,0.0,2.33264660217,0.0,3.73223456348,2.33264660217,9.79711572913,6.06488116565,120.364564672,0.0,0.933058640869,4.19876388391,1.3995879613,1.3995879613,11.1967036904,3.73223456348,117.56538875,118.49844739,8.39752776783,2433.88346471,225.80019109,1.86611728174,0.466529320435
2016-06-20T12:45:11Z,2.91850175065,24.320847922,0.486416958441,25.7800987974,1.94566783376,0.972833916882,11.6740070026,9.72833916882,9.72833916882,1.45925087532,7.29625437661,1.45925087532,0.486416958441,0.0,1.45925087532,0.0,0.486416958441,6.80983741817,0.972833916882,0.972833916882,0.486416958441,35.9948549246,1.45925087532,0.0,86.095801644,0.486416958441,5.83700350129,0.0,0.0,0.972833916882,0.486416958441,4.37775262597,0.0,15.5653426701,3.89133566753,139.601667073,0.0,0.0,6.32342045973,0.972833916882,0.486416958441,9.24192221038,3.40491870909,133.764663571,131.332578779,9.72833916882,2650.9724235,230.075221343,0.972833916882,0.972833916882
2016-06-20T13:08:23Z,10.5026229107,28.6435170292,0.954783900975,28.1661250788,1.43217585146,0.0,9.54783900975,6.20609535634,13.3669746136,0.477391950487,10.5026229107,1.90956780195,0.0,0.477391950487,2.38695975244,0.0,0.0,10.5026229107,1.90956780195,0.0,4.77391950487,25.3017733758,1.43217585146,0.0,75.9053201275,0.0,5.72870340585,0.0,0.0,1.90956780195,0.0,8.59305510877,2.38695975244,14.3217585146,3.34174365341,117.43841982,0.0,0.954783900975,5.72870340585,0.477391950487,0.477391950487,17.663502168,2.86435170292,125.554082978,117.91581177,11.4574068117,2573.14261313,232.489879887,2.86435170292,0.477391950487
2016-06-20T13:31:35Z,8.5986040843,30.0951142951,1.43310068072,31.0505147489,2.86620136143,0.0,8.5986040843,10.031704765,8.1209038574,0.955400453811,9.07630431121,0.955400453811,0.0,0.0,4.29930204215,0.0,0.0,8.1209038574,0.955400453811,0.0,5.25470249596,26.7512127067,1.43310068072,0.0,97.9285465157,0.477700226906,5.73240272287,0.0,0.0,0.955400453811,0.477700226906,8.1209038574,0.955400453811,15.286407261,4.29930204215,117.991956046,0.0,0.477700226906,9.07630431121,1.43310068072,0.0,13.8533065803,5.73240272287,136.622264895,121.813557861,14.8087070341,2574.32652279,253.18112026,0.955400453811,1.43310068072
2016-06-20T13:51:41Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.414690118,531.414690118,0.0,5845.56159129,1062.82938024,0.0,0.0
2016-06-20T13:54:47Z,10.3180687342,22.5121499656,1.40700937285,33.2992218242,2.34501562142,0.469003124284,9.38006248568,8.44205623711,10.7870718585,0.938006248568,12.6630843557,1.87601249714,0.0,0.469003124284,0.0,0.0,0.0,10.7870718585,0.469003124284,1.40700937285,5.15903436712,35.1752343213,0.469003124284,0.0,104.118693591,1.87601249714,6.56604373997,0.0,0.469003124284,3.28302186999,0.0,8.44205623711,1.40700937285,22.0431468413,5.62803749141,131.320874799,0.0,0.0,5.62803749141,1.87601249714,0.469003124284,13.1320874799,4.22102811855,129.913865427,130.851871675,11.7250781071,2344.07761517,261.70374335,1.87601249714,1.87601249714
2016-06-20T14:14:15Z,0.0,0.0,14.8267998113,29.6535996227,0.0,0.0,0.0,0.0,0.0,0.0,14.8267998113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6535996227,0.0,0.0,88.960798868,0.0,0.0,0.0,0.0,0.0,0.0,14.8267998113,0.0,0.0,0.0,103.787598679,0.0,0.0,0.0,0.0,0.0,14.8267998113,0.0,163.094797925,163.094797925,14.8267998113,2683.65076585,163.094797925,0.0,0.0
2016-06-20T14:18:00Z,10.3307900251,23.8057335361,0.898329567399,27.8482165894,4.49164783699,0.449164783699,13.9241082947,8.53413089029,13.474943511,2.6949887022,9.88162524138,1.3474943511,0.0,0.449164783699,0.449164783699,0.0,0.0,7.63580132289,0.898329567399,0.898329567399,4.04248305329,38.6281713981,0.0,0.0,146.87688427,0.449164783699,8.98329567399,0.0,0.0,3.59331826959,0.0,1.7966591348,1.3474943511,17.966591348,7.63580132289,141.486906865,0.0,1.3474943511,4.94081262069,2.2458239185,0.0,15.7207674295,1.3474943511,139.241082947,124.418645085,6.73747175549,1955.21430344,285.668802433,2.2458239185,0.449164783699
2016-06-20T14:36:48Z,0.0,7.00457699491,0.0,28.0183079796,0.0,0.0,7.00457699491,0.0,0.0,0.0,7.00457699491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00457699491,21.0137309847,0.0,0.0,133.086962903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00457699491,7.00457699491,154.100693888,0.0,0.0,0.0,0.0,0.0,14.0091539898,0.0,161.105270883,105.068654924,7.00457699491,2577.68433413,210.137309847,0.0,7.00457699491
2016-06-20T14:41:34Z,11.8777260361,25.7350730782,1.48471575451,35.1382728567,2.96943150902,0.0,21.7758310661,12.8675365391,12.8675365391,0.0,13.3624417906,2.96943150902,0.0,0.0,2.47452625752,0.0,0.0,7.91848402405,0.989810503006,0.494905251503,2.47452625752,49.9854304018,0.494905251503,0.0,157.87477523,0.494905251503,8.41338927555,0.0,0.0,3.95924201203,0.0,9.40319977856,1.48471575451,24.7452625752,8.90829452706,150.451196457,0.0,1.97962100601,4.45414726353,0.989810503006,0.494905251503,15.3420627966,4.45414726353,127.190649636,127.685554888,10.8879155331,2067.21923553,301.892203417,1.48471575451,0.989810503006
2016-06-20T14:59:19Z,9.24457853329,18.4891570666,0.0,32.3560248665,0.0,0.0,9.24457853329,4.62228926664,9.24457853329,0.0,13.8668677999,0.0,0.0,0.0,4.62228926664,0.0,0.0,9.24457853329,0.0,0.0,0.0,27.7337355999,0.0,0.0,143.290967266,0.0,0.0,0.0,4.62228926664,0.0,0.0,9.24457853329,4.62228926664,23.1114463332,4.62228926664,184.891570666,0.0,0.0,13.8668677999,0.0,0.0,4.62228926664,4.62228926664,171.024702866,120.179520933,4.62228926664,2417.45728646,295.826513065,0.0,0.0
2016-06-20T15:04:24Z,6.3553340345,23.3028914598,1.2710668069,21.6081357173,3.38951148507,0.0,8.05008977704,12.710668069,15.6764906184,0.423688935634,9.74484551957,2.11844467817,0.0,0.0,0.847377871267,0.0,0.0,4.23688935634,0.423688935634,0.0,2.96582254943,44.4873382415,0.0,0.0,132.190947918,0.0,7.6264008414,0.0,0.847377871267,1.69475574253,0.423688935634,6.3553340345,1.69475574253,17.371246361,16.9475574253,119.903968784,0.0,0.423688935634,5.93164509887,0.0,0.0,13.1343570046,4.23688935634,110.5828122,103.380100295,5.93164509887,1856.18122701,263.534517964,0.847377871267,0.0
2016-06-20T15:23:48Z,25.5220631057,38.2830946586,0.0,12.7610315529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7610315529,0.0,0.0,0.0,38.2830946586,0.0,0.0,102.088252423,0.0,12.7610315529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.849283976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.698567952,153.132378634,25.5220631057,2450.11805815,267.98166261,0.0,0.0
